case_id,court_id,judge_id,case_type_id,filing_date,resolution_date,case_status,duration_days,hearings_count
37886,31,39,4,2023-05-13,2023-08-09,Resolved,88.0,4
37887,1,15,2,2025-07-31,,Pending,,1
37888,31,58,1,2022-01-21,,Pending,,6
37889,29,62,2,2021-12-19,2022-05-04,Archived,136.0,5
37890,35,87,4,2022-01-25,2022-03-19,Resolved,53.0,1
37891,29,8,5,2022-12-07,,Pending,,1
37892,47,79,5,2021-04-30,2021-11-08,Resolved,192.0,4
37893,12,17,5,2021-05-25,2021-06-02,Resolved,8.0,2
37894,6,82,1,2023-08-29,2023-11-10,Resolved,73.0,1
37895,33,32,2,2025-09-01,,Pending,,3
37896,16,82,3,2023-02-13,2023-04-02,Resolved,48.0,7
37897,35,70,2,2021-06-27,2021-07-20,Archived,23.0,4
37898,19,26,4,2022-08-20,2023-04-02,Resolved,225.0,2
37899,48,32,2,2023-05-19,2023-09-28,Resolved,132.0,3
37900,7,46,1,2023-11-30,,Pending,,5
37901,9,3,1,2024-04-13,2024-09-07,Resolved,147.0,1
37902,38,11,4,2024-11-21,2025-05-25,Resolved,185.0,3
37903,36,57,2,2024-12-29,2025-03-22,Resolved,83.0,5
37904,48,53,3,2021-09-09,2021-12-14,Resolved,96.0,3
37905,16,57,1,2021-03-30,2021-12-07,Resolved,252.0,6
37906,42,94,1,2021-07-16,2021-11-09,Resolved,116.0,6
37907,11,91,2,2021-01-30,2021-05-16,Archived,106.0,3
37908,28,24,1,2021-12-08,,Pending,,7
37909,22,21,1,2025-08-20,2025-10-09,Resolved,50.0,5
37910,33,2,1,2025-09-15,2026-02-05,Archived,143.0,1
37911,27,92,3,2023-05-06,2023-07-27,Resolved,82.0,2
37912,44,49,5,2022-12-20,2023-07-06,Resolved,198.0,2
37913,48,37,1,2025-10-16,2026-01-03,Resolved,79.0,5
37914,16,94,3,2021-12-31,,Pending,,2
37915,44,46,1,2024-04-17,,Pending,,4
37916,45,34,4,2023-01-12,2023-03-17,Resolved,64.0,3
37917,23,59,3,2024-10-07,2024-12-17,Resolved,71.0,2
37918,3,88,3,2022-03-16,2022-03-17,Resolved,1.0,6
37919,41,97,1,2025-07-01,,Pending,,2
37920,35,47,4,2023-12-30,2024-07-03,Resolved,186.0,5
37921,2,50,4,2022-08-13,2022-11-04,Resolved,83.0,3
37922,7,56,1,2024-12-10,,Pending,,1
37923,2,28,4,2023-03-20,,Pending,,1
37924,48,93,1,2021-05-16,2021-09-26,Resolved,133.0,3
37925,21,7,4,2023-10-13,2023-11-30,Resolved,48.0,5
37926,46,94,3,2023-06-20,,Pending,,2
37927,15,76,3,2023-06-23,2023-10-18,Resolved,117.0,5
37928,33,23,4,2021-09-24,2022-02-10,Resolved,139.0,2
37929,32,70,3,2022-03-14,,Pending,,1
37930,15,40,4,2024-05-10,,Pending,,4
37931,45,22,5,2021-01-25,2021-04-14,Resolved,79.0,4
37932,25,94,4,2023-11-05,2023-11-19,Resolved,14.0,4
37933,38,47,3,2023-09-03,2024-03-31,Archived,210.0,1
37934,40,84,5,2022-04-25,2022-06-17,Resolved,53.0,4
37935,6,8,5,2021-04-07,2021-07-14,Resolved,98.0,3
37936,33,65,5,2022-12-29,2023-02-14,Archived,47.0,5
37937,46,96,1,2024-12-04,,Pending,,6
37938,30,31,3,2021-03-13,2021-08-01,Resolved,141.0,4
37939,19,36,3,2022-07-18,2022-11-14,Resolved,119.0,1
37940,16,71,2,2025-07-16,2026-02-06,Archived,205.0,3
37941,50,93,4,2022-03-17,2022-06-10,Resolved,85.0,5
37942,13,74,3,2021-01-14,2021-06-25,Resolved,162.0,6
37943,6,98,3,2024-10-28,2025-05-16,Resolved,200.0,3
37944,10,26,4,2022-10-19,2023-02-12,Resolved,116.0,8
37945,43,20,5,2025-06-05,2025-10-06,Resolved,123.0,5
37946,12,94,1,2024-11-24,2025-04-15,Archived,142.0,2
37947,23,54,3,2025-08-10,2025-12-20,Resolved,132.0,2
37948,16,39,1,2022-02-03,,Pending,,3
37949,3,58,5,2025-05-07,2025-10-30,Resolved,176.0,2
37950,37,68,5,2025-12-24,2026-03-04,Archived,70.0,4
37951,24,82,1,2025-03-09,2025-09-06,Resolved,181.0,3
37952,34,62,4,2025-04-20,2026-01-24,Resolved,279.0,1
37953,3,38,2,2021-10-02,2022-01-11,Archived,101.0,5
37954,29,27,4,2023-09-25,,Pending,,4
37955,33,5,3,2024-06-28,2024-12-04,Archived,159.0,1
37956,21,79,3,2024-11-25,2025-05-22,Resolved,178.0,6
37957,22,34,4,2023-10-24,2024-03-01,Archived,129.0,1
37958,45,81,1,2022-12-31,2023-02-20,Resolved,51.0,4
37959,11,2,1,2022-06-12,2022-12-19,Resolved,190.0,3
37960,45,25,5,2021-10-25,2022-03-04,Resolved,130.0,5
37961,23,69,3,2021-09-12,,Pending,,6
37962,42,11,2,2021-04-10,2021-08-04,Resolved,116.0,2
37963,5,68,3,2025-03-07,2025-06-25,Resolved,110.0,2
37964,48,71,5,2022-10-18,2023-02-21,Archived,126.0,3
37965,5,74,1,2021-11-08,2022-03-14,Resolved,126.0,5
37966,48,76,5,2021-12-13,2022-05-26,Resolved,164.0,3
37967,3,15,2,2021-06-21,2021-08-27,Resolved,67.0,5
37968,3,24,4,2024-12-10,2025-04-29,Archived,140.0,3
37969,15,73,1,2023-12-02,,Pending,,4
37970,2,87,2,2024-07-08,2025-01-17,Archived,193.0,4
37971,3,46,4,2023-08-20,2024-01-27,Resolved,160.0,2
37972,11,93,5,2024-11-09,2025-06-14,Resolved,217.0,1
37973,22,6,2,2023-05-08,2023-07-24,Resolved,77.0,4
37974,35,17,3,2021-03-07,2021-09-01,Resolved,178.0,2
37975,15,23,4,2022-08-18,2023-01-05,Resolved,140.0,5
37976,30,58,3,2025-03-16,,Pending,,3
37977,42,4,5,2021-07-04,2021-10-14,Resolved,102.0,1
37978,28,42,1,2023-03-15,,Pending,,4
37979,31,19,1,2021-12-21,2022-04-29,Resolved,129.0,4
37980,36,88,2,2023-03-29,2023-06-08,Resolved,71.0,7
37981,33,97,2,2022-09-14,2023-02-23,Resolved,162.0,3
37982,50,72,3,2025-05-18,2025-10-14,Resolved,149.0,4
37983,40,15,1,2021-07-08,2022-01-23,Resolved,199.0,7
37984,45,1,1,2023-06-17,,Pending,,2
37985,23,51,2,2023-06-20,,Pending,,3
37986,10,30,2,2021-08-10,2022-01-16,Resolved,159.0,5
37987,13,6,5,2021-06-02,,Pending,,2
37988,45,66,3,2024-11-11,,Pending,,2
37989,26,40,4,2023-08-07,2024-01-26,Resolved,172.0,4
37990,37,41,1,2022-12-30,2023-05-18,Archived,139.0,2
37991,4,89,4,2025-06-09,,Pending,,6
37992,8,2,3,2021-07-31,,Pending,,1
37993,40,6,5,2025-03-17,2025-06-04,Resolved,79.0,4
37994,11,36,5,2022-07-09,2022-12-08,Resolved,152.0,3
37995,12,90,4,2025-02-24,2025-07-21,Resolved,147.0,7
37996,9,95,5,2025-04-15,2025-06-15,Resolved,61.0,2
37997,30,53,3,2023-04-30,,Pending,,3
37998,34,70,1,2022-07-08,2022-08-29,Resolved,52.0,4
37999,34,55,5,2024-05-05,2024-12-05,Resolved,214.0,3
38000,32,53,1,2022-04-23,2022-10-11,Resolved,171.0,2
38001,30,8,5,2025-02-11,2025-04-04,Resolved,52.0,3
38002,21,100,2,2025-06-23,,Pending,,5
38003,22,27,4,2023-12-19,2024-02-16,Resolved,59.0,2
38004,5,60,5,2024-01-06,,Pending,,3
38005,1,93,3,2022-10-12,2022-12-23,Archived,72.0,3
38006,49,14,5,2023-08-26,2023-12-08,Archived,104.0,1
38007,28,29,3,2025-09-12,2026-04-01,Resolved,201.0,3
38008,35,38,3,2022-11-13,2023-03-28,Resolved,135.0,6
38009,15,4,5,2022-09-30,,Pending,,4
38010,21,30,2,2025-06-11,2025-12-09,Resolved,181.0,5
38011,7,80,5,2023-07-08,2023-12-26,Resolved,171.0,1
38012,6,33,3,2024-10-12,,Pending,,3
38013,11,14,3,2024-05-04,2024-07-31,Archived,88.0,1
38014,26,87,4,2021-09-11,,Pending,,4
38015,11,71,5,2024-08-25,,Pending,,2
38016,12,45,5,2024-01-11,2024-03-05,Resolved,54.0,3
38017,30,24,3,2021-06-01,2022-01-04,Resolved,217.0,6
38018,28,57,5,2022-01-25,2022-07-13,Resolved,169.0,3
38019,24,17,5,2023-11-17,2024-03-31,Resolved,135.0,2
38020,44,49,4,2021-10-24,,Pending,,4
38021,33,58,2,2022-11-11,2023-01-06,Resolved,56.0,1
38022,29,24,4,2025-06-22,,Pending,,7
38023,5,90,3,2025-08-29,2026-03-14,Resolved,197.0,4
38024,33,71,1,2022-05-18,2022-07-15,Resolved,58.0,4
38025,29,97,5,2024-04-26,2024-06-06,Resolved,41.0,4
38026,24,86,4,2024-09-21,,Pending,,1
38027,28,94,4,2021-02-11,2021-10-20,Resolved,251.0,1
38028,16,54,3,2021-07-30,2022-04-01,Resolved,245.0,1
38029,17,74,3,2024-12-06,2025-06-29,Resolved,205.0,4
38030,4,80,3,2024-01-12,2024-05-15,Resolved,124.0,5
38031,28,98,1,2023-04-28,2023-07-13,Resolved,76.0,2
38032,40,92,1,2023-03-20,2023-08-18,Resolved,151.0,3
38033,22,74,5,2021-11-05,2022-03-08,Resolved,123.0,5
38034,16,37,5,2024-02-29,,Pending,,3
38035,6,59,2,2021-03-08,2021-05-16,Resolved,69.0,8
38036,45,92,1,2021-09-19,,Pending,,6
38037,49,3,1,2023-07-27,2023-11-16,Resolved,112.0,5
38038,2,50,2,2025-04-01,2025-09-13,Resolved,165.0,3
38039,14,67,1,2022-06-17,,Pending,,1
38040,50,25,3,2023-10-24,2024-02-17,Resolved,116.0,8
38041,34,14,4,2025-09-23,2026-01-16,Resolved,115.0,8
38042,36,41,1,2021-11-04,2022-03-13,Resolved,129.0,1
38043,29,37,5,2021-01-08,2021-09-15,Archived,250.0,3
38044,11,99,4,2025-05-22,,Pending,,2
38045,15,57,3,2024-03-27,2024-07-22,Resolved,117.0,2
38046,43,29,4,2024-11-26,2025-05-23,Resolved,178.0,7
38047,28,59,5,2022-11-15,2022-12-25,Resolved,40.0,3
38048,36,60,3,2024-12-25,2025-06-30,Resolved,187.0,4
38049,12,25,3,2024-10-22,2024-12-11,Resolved,50.0,3
38050,32,53,2,2025-01-07,2025-07-27,Resolved,201.0,6
38051,32,87,2,2024-09-12,2025-04-06,Archived,206.0,4
38052,47,43,4,2024-11-08,2025-01-28,Resolved,81.0,2
38053,3,71,5,2022-02-24,,Pending,,9
38054,39,98,1,2024-03-05,,Pending,,3
38055,20,93,1,2023-10-08,2024-05-02,Archived,207.0,2
38056,35,46,2,2024-10-10,2025-06-11,Archived,244.0,3
38057,9,68,5,2023-03-07,2023-05-17,Resolved,71.0,1
38058,11,63,5,2021-03-07,,Pending,,3
38059,25,90,3,2024-12-12,,Pending,,4
38060,13,26,1,2023-10-09,2024-01-26,Resolved,109.0,5
38061,36,62,1,2024-05-08,2024-06-22,Resolved,45.0,1
38062,23,94,5,2025-10-08,2026-02-20,Resolved,135.0,4
38063,1,46,2,2025-02-16,,Pending,,3
38064,18,8,1,2023-12-29,2024-07-15,Archived,199.0,1
38065,24,31,1,2024-07-12,2024-12-29,Resolved,170.0,7
38066,4,16,2,2021-02-03,2021-05-19,Resolved,105.0,1
38067,19,18,1,2025-02-01,2025-06-04,Resolved,123.0,2
38068,5,32,1,2022-04-26,2022-06-08,Archived,43.0,4
38069,38,49,3,2024-12-03,2025-02-27,Resolved,86.0,1
38070,5,59,3,2021-05-25,,Pending,,2
38071,29,48,3,2021-08-10,2021-12-13,Archived,125.0,4
38072,43,8,5,2022-01-23,2022-05-07,Resolved,104.0,1
38073,42,76,5,2021-09-24,2021-12-10,Resolved,77.0,3
38074,33,6,1,2023-11-05,,Pending,,8
38075,38,46,2,2021-06-17,2021-11-10,Resolved,146.0,4
38076,49,31,2,2025-06-07,,Pending,,5
38077,17,96,1,2025-01-05,2025-01-22,Archived,17.0,4
38078,2,2,5,2023-02-15,2023-05-31,Resolved,105.0,4
38079,1,34,5,2023-03-21,2023-10-23,Resolved,216.0,5
38080,1,55,3,2025-11-27,2026-08-10,Resolved,256.0,6
38081,3,76,5,2022-10-21,2023-03-18,Resolved,148.0,3
38082,6,52,3,2025-12-18,2026-01-21,Resolved,34.0,6
38083,12,93,2,2025-01-22,,Pending,,1
38084,11,84,2,2021-10-24,2022-03-04,Archived,131.0,4
38085,12,73,3,2025-02-14,2025-07-04,Resolved,140.0,5
38086,5,73,1,2023-01-19,2023-05-23,Resolved,124.0,5
38087,20,11,4,2023-02-22,2023-06-30,Resolved,128.0,2
38088,9,32,1,2023-12-06,,Pending,,2
38089,30,95,4,2025-08-27,,Pending,,1
38090,42,39,2,2023-10-23,,Pending,,5
38091,29,62,3,2025-09-22,,Pending,,2
38092,49,93,3,2021-01-24,,Pending,,2
38093,23,19,4,2023-02-06,2023-07-10,Resolved,154.0,5
38094,10,46,3,2022-06-21,2022-08-23,Resolved,63.0,4
38095,24,25,5,2022-01-06,2022-05-24,Resolved,138.0,4
38096,39,8,4,2021-09-19,2022-01-22,Resolved,125.0,5
38097,48,66,1,2024-03-13,,Pending,,4
38098,46,12,4,2022-04-05,2022-08-01,Resolved,118.0,3
38099,3,61,4,2022-03-29,,Pending,,4
38100,1,85,1,2025-11-08,2026-02-06,Archived,90.0,3
38101,24,21,4,2022-08-30,,Pending,,3
38102,14,5,2,2025-10-09,,Pending,,3
38103,29,24,1,2022-01-30,,Pending,,4
38104,35,18,1,2024-09-12,2024-10-23,Resolved,41.0,3
38105,27,23,4,2025-06-04,2025-12-05,Resolved,184.0,4
38106,49,67,2,2025-01-15,2025-05-04,Resolved,109.0,4
38107,38,65,3,2021-12-31,,Pending,,4
38108,6,87,1,2024-05-29,2024-07-09,Resolved,41.0,4
38109,46,62,2,2024-02-05,,Pending,,1
38110,48,36,2,2025-08-21,2026-02-28,Resolved,191.0,5
38111,40,95,5,2025-02-20,,Pending,,4
38112,15,13,3,2023-04-06,2023-09-06,Resolved,153.0,3
38113,20,84,2,2023-05-09,2023-07-08,Resolved,60.0,3
38114,23,60,3,2022-04-02,2022-07-17,Resolved,106.0,8
38115,33,92,3,2025-12-27,2026-05-03,Resolved,127.0,1
38116,48,25,3,2024-07-08,2024-08-21,Resolved,44.0,1
38117,31,85,1,2025-09-20,2026-01-16,Archived,118.0,6
38118,21,36,4,2021-12-27,2022-01-30,Archived,34.0,4
38119,7,73,5,2021-01-25,2021-05-21,Resolved,116.0,4
38120,37,2,3,2021-06-25,,Pending,,4
38121,2,9,1,2022-10-13,,Pending,,5
38122,2,48,2,2024-10-23,2025-06-22,Resolved,242.0,1
38123,42,68,1,2021-04-08,2021-05-05,Resolved,27.0,4
38124,7,83,5,2021-01-12,2021-06-27,Resolved,166.0,2
38125,45,22,2,2022-01-12,2022-04-04,Resolved,82.0,5
38126,6,27,3,2023-10-13,,Pending,,6
38127,19,99,2,2022-04-18,2022-08-16,Resolved,120.0,6
38128,1,19,1,2024-11-13,2025-04-24,Resolved,162.0,4
38129,42,12,1,2025-05-20,,Pending,,2
38130,34,36,1,2025-10-22,2026-05-28,Resolved,218.0,4
38131,48,9,2,2023-12-31,,Pending,,2
38132,6,84,1,2021-02-04,2021-06-21,Resolved,137.0,3
38133,37,15,5,2024-01-06,2024-02-09,Resolved,34.0,1
38134,6,93,5,2024-06-15,,Pending,,1
38135,33,100,3,2022-07-23,2022-10-19,Archived,88.0,2
38136,21,38,2,2021-10-31,2022-02-18,Resolved,110.0,3
38137,49,7,2,2022-04-18,2022-09-17,Resolved,152.0,5
38138,15,8,4,2025-10-09,2026-01-26,Resolved,109.0,4
38139,21,44,1,2023-01-21,2023-07-08,Resolved,168.0,5
38140,38,89,4,2024-07-08,2024-10-06,Resolved,90.0,3
38141,14,10,1,2021-12-25,,Pending,,6
38142,4,80,3,2025-11-10,,Pending,,2
38143,16,88,4,2021-03-19,,Pending,,1
38144,24,20,5,2025-02-04,2025-09-12,Resolved,220.0,1
38145,22,65,3,2024-09-09,2024-11-15,Resolved,67.0,3
38146,17,36,3,2025-12-15,2026-02-11,Resolved,58.0,3
38147,24,36,3,2024-10-27,,Pending,,1
38148,38,65,5,2024-04-28,2024-07-30,Resolved,93.0,4
38149,32,15,4,2021-03-22,2021-06-23,Resolved,93.0,5
38150,31,55,2,2025-09-24,2026-02-21,Resolved,150.0,1
38151,3,18,4,2023-11-15,2024-05-29,Resolved,196.0,6
38152,4,57,1,2024-09-06,,Pending,,6
38153,31,71,5,2021-04-23,2021-08-28,Resolved,127.0,6
38154,44,52,2,2024-03-31,2024-06-16,Resolved,77.0,8
38155,25,3,5,2022-06-06,2022-10-26,Resolved,142.0,4
38156,11,13,3,2025-03-23,,Pending,,4
38157,45,64,3,2022-07-16,2022-10-29,Archived,105.0,4
38158,25,43,1,2023-02-07,,Pending,,6
38159,23,7,2,2025-12-26,2025-12-27,Resolved,1.0,4
38160,35,78,5,2021-10-07,2022-01-31,Resolved,116.0,5
38161,30,2,3,2022-08-12,2022-12-09,Resolved,119.0,4
38162,34,7,3,2024-10-05,,Pending,,2
38163,12,19,5,2021-12-05,,Pending,,3
38164,11,19,5,2024-03-27,2024-10-23,Resolved,210.0,4
38165,45,24,3,2021-06-09,2021-12-19,Resolved,193.0,2
38166,41,76,5,2022-05-17,2022-09-18,Resolved,124.0,5
38167,41,10,2,2025-12-04,,Pending,,2
38168,4,21,5,2025-01-17,2025-07-10,Archived,174.0,4
38169,48,82,5,2025-07-20,2025-12-21,Resolved,154.0,4
38170,26,79,1,2024-03-11,2024-08-19,Resolved,161.0,5
38171,31,34,4,2024-10-28,2025-03-16,Resolved,139.0,5
38172,50,77,2,2025-01-07,2025-05-01,Resolved,114.0,4
38173,11,96,2,2025-12-22,,Pending,,4
38174,15,43,5,2021-09-04,2022-01-31,Resolved,149.0,2
38175,48,83,1,2022-01-18,2022-04-22,Resolved,94.0,1
38176,20,98,2,2022-10-12,2023-05-10,Resolved,210.0,2
38177,43,63,1,2021-10-09,2022-02-07,Resolved,121.0,1
38178,23,26,2,2022-07-05,,Pending,,1
38179,4,6,5,2025-07-14,2025-12-26,Resolved,165.0,4
38180,29,95,3,2023-03-15,,Pending,,5
38181,22,44,3,2021-04-18,,Pending,,2
38182,35,77,2,2021-06-22,2021-11-05,Resolved,136.0,4
38183,11,11,2,2025-10-01,2026-02-18,Resolved,140.0,4
38184,5,77,5,2022-04-04,,Pending,,2
38185,39,72,1,2021-07-08,2021-08-01,Resolved,24.0,4
38186,40,11,5,2024-06-04,2024-06-05,Resolved,1.0,4
38187,27,31,5,2024-08-06,2025-05-01,Resolved,268.0,3
38188,14,94,5,2024-09-18,,Pending,,1
38189,8,88,2,2025-07-24,,Pending,,5
38190,20,46,3,2024-09-17,2025-02-14,Resolved,150.0,3
38191,2,7,2,2025-06-24,2025-07-27,Resolved,33.0,5
38192,43,39,5,2024-08-30,,Pending,,3
38193,27,66,2,2024-07-26,2024-11-28,Resolved,125.0,4
38194,14,11,2,2021-09-04,,Pending,,4
38195,7,23,4,2024-06-21,2025-03-05,Resolved,257.0,3
38196,11,19,1,2024-11-09,,Pending,,3
38197,11,95,5,2024-07-03,,Pending,,1
38198,47,39,3,2023-08-18,2024-03-02,Archived,197.0,5
38199,3,2,2,2025-06-03,2025-06-15,Resolved,12.0,5
38200,38,71,3,2021-06-27,2021-10-13,Resolved,108.0,1
38201,49,42,1,2022-05-10,2022-09-10,Resolved,123.0,6
38202,7,16,1,2021-08-06,2021-11-23,Resolved,109.0,5
38203,47,34,1,2024-09-04,,Pending,,9
38204,43,61,2,2025-09-14,,Pending,,5
38205,39,66,1,2021-08-10,2021-11-15,Resolved,97.0,3
38206,32,37,5,2025-07-01,2025-12-23,Archived,175.0,4
38207,27,55,3,2025-02-07,2025-06-18,Resolved,131.0,3
38208,32,54,1,2023-06-10,,Pending,,5
38209,50,96,2,2021-04-17,2021-08-21,Resolved,126.0,2
38210,23,43,4,2022-08-22,2023-02-19,Resolved,181.0,6
38211,32,27,4,2021-01-03,2021-05-01,Archived,118.0,5
38212,30,99,1,2022-09-10,,Pending,,6
38213,38,75,2,2025-07-25,2025-10-17,Resolved,84.0,6
38214,17,30,1,2021-10-08,,Pending,,5
38215,1,29,1,2023-04-13,2023-07-26,Resolved,104.0,4
38216,25,10,3,2022-12-14,2023-07-19,Resolved,217.0,7
38217,44,57,1,2021-10-26,2022-05-10,Resolved,196.0,5
38218,28,56,4,2021-03-02,2021-06-07,Resolved,97.0,5
38219,43,32,4,2024-06-15,2024-09-16,Resolved,93.0,4
38220,12,94,1,2024-07-18,2024-09-12,Resolved,56.0,4
38221,45,22,5,2023-10-11,2024-05-21,Resolved,223.0,4
38222,46,46,4,2025-04-20,2025-09-09,Resolved,142.0,6
38223,24,48,2,2024-08-20,,Pending,,4
38224,16,12,5,2024-02-28,2024-06-23,Archived,116.0,7
38225,46,72,3,2024-06-03,2024-09-16,Resolved,105.0,6
38226,13,29,5,2023-02-04,2023-08-11,Archived,188.0,5
38227,13,33,3,2025-02-03,,Pending,,4
38228,13,55,1,2021-04-16,,Pending,,5
38229,33,73,2,2024-07-29,2024-09-17,Resolved,50.0,4
38230,18,35,4,2022-12-20,2023-04-27,Resolved,128.0,4
38231,21,53,5,2025-02-05,2025-02-06,Resolved,1.0,3
38232,27,90,5,2025-01-07,2025-07-28,Resolved,202.0,4
38233,20,97,5,2025-04-10,2025-07-22,Resolved,103.0,2
38234,16,43,5,2025-09-18,2025-11-25,Resolved,68.0,7
38235,15,7,2,2021-10-19,2022-05-25,Resolved,218.0,4
38236,7,88,1,2025-07-13,2025-11-29,Archived,139.0,6
38237,46,84,2,2024-06-16,2024-11-04,Resolved,141.0,4
38238,7,2,2,2022-07-10,,Pending,,4
38239,39,39,3,2021-07-18,2021-12-09,Resolved,144.0,4
38240,22,96,5,2022-12-15,2023-02-28,Archived,75.0,6
38241,21,94,3,2023-07-12,2023-07-24,Resolved,12.0,3
38242,34,68,4,2025-06-22,2025-11-26,Resolved,157.0,1
38243,17,85,2,2024-08-21,,Pending,,6
38244,22,55,3,2022-09-26,,Pending,,5
38245,49,96,4,2024-04-09,2024-10-31,Resolved,205.0,1
38246,43,98,4,2021-03-31,2021-08-19,Resolved,141.0,5
38247,32,45,2,2022-02-09,2022-04-04,Resolved,54.0,1
38248,46,84,1,2024-02-13,2024-05-12,Resolved,89.0,7
38249,32,29,4,2024-01-28,2024-07-29,Resolved,183.0,5
38250,31,17,3,2024-02-03,,Pending,,10
38251,1,21,1,2025-08-22,2025-11-29,Resolved,99.0,2
38252,46,47,4,2022-01-10,2022-03-29,Archived,78.0,3
38253,28,74,2,2025-08-18,2025-09-02,Resolved,15.0,6
38254,12,80,2,2024-10-08,2025-01-01,Archived,85.0,5
38255,11,96,4,2021-10-07,,Pending,,3
38256,16,52,2,2021-10-16,2022-01-23,Resolved,99.0,1
38257,11,78,2,2022-12-07,2023-03-30,Resolved,113.0,5
38258,37,63,1,2022-07-04,2023-01-08,Resolved,188.0,3
38259,5,72,5,2023-04-07,,Pending,,4
38260,1,84,3,2023-05-28,,Pending,,4
38261,7,44,2,2025-05-28,2025-10-21,Archived,146.0,6
38262,48,44,5,2024-09-06,2025-01-01,Resolved,117.0,2
38263,19,48,4,2024-11-05,2025-01-22,Resolved,78.0,1
38264,16,9,2,2022-10-16,,Pending,,1
38265,44,71,5,2025-03-13,,Pending,,3
38266,38,88,4,2021-12-06,2022-02-06,Resolved,62.0,7
38267,14,10,2,2024-01-13,2024-02-25,Resolved,43.0,1
38268,4,63,3,2021-08-24,2021-11-24,Resolved,92.0,2
38269,21,57,4,2021-02-06,2021-06-23,Resolved,137.0,3
38270,34,100,3,2022-08-18,2022-10-27,Resolved,70.0,3
38271,45,89,2,2024-08-13,,Pending,,2
38272,34,33,2,2024-01-18,2024-05-31,Resolved,134.0,5
38273,47,62,4,2023-06-18,2023-10-19,Resolved,123.0,4
38274,6,24,5,2022-08-03,2022-11-28,Archived,117.0,2
38275,19,68,4,2021-03-14,2021-07-03,Resolved,111.0,5
38276,2,47,3,2025-03-01,2025-08-08,Resolved,160.0,3
38277,20,11,4,2024-06-08,,Pending,,11
38278,6,90,5,2024-10-18,2025-01-24,Resolved,98.0,4
38279,37,42,3,2023-09-18,2023-11-03,Resolved,46.0,5
38280,50,26,4,2021-09-11,2021-09-12,Resolved,1.0,3
38281,43,42,4,2024-02-28,2024-05-12,Resolved,74.0,1
38282,18,77,5,2022-10-05,,Pending,,6
38283,26,86,3,2022-04-02,2022-04-03,Resolved,1.0,1
38284,20,48,3,2023-01-06,2023-08-10,Resolved,216.0,1
38285,5,75,2,2024-01-20,2024-03-20,Resolved,60.0,2
38286,35,13,1,2022-03-03,2022-05-22,Resolved,80.0,1
38287,6,74,3,2024-07-28,2024-12-06,Resolved,131.0,3
38288,29,65,4,2024-05-16,2024-06-15,Resolved,30.0,3
38289,21,93,2,2023-11-11,,Pending,,3
38290,22,14,5,2022-03-05,2022-06-16,Resolved,103.0,5
38291,11,35,5,2024-12-29,2025-04-12,Resolved,104.0,3
38292,44,89,5,2025-04-24,2025-10-26,Archived,185.0,6
38293,15,85,5,2023-10-28,2024-01-28,Resolved,92.0,1
38294,27,37,5,2021-11-09,2022-03-02,Resolved,113.0,4
38295,13,88,2,2023-01-14,2023-06-17,Resolved,154.0,3
38296,35,30,3,2022-11-24,2023-03-18,Resolved,114.0,1
38297,28,15,4,2021-01-20,2021-06-02,Archived,133.0,8
38298,1,87,5,2022-06-13,2022-10-09,Resolved,118.0,5
38299,22,66,2,2022-11-29,2023-04-10,Resolved,132.0,1
38300,6,38,4,2023-01-04,2023-05-16,Resolved,132.0,6
38301,8,72,5,2025-02-12,2025-05-21,Resolved,98.0,3
38302,5,84,1,2023-01-17,2023-05-11,Resolved,114.0,1
38303,30,65,1,2025-07-28,2026-01-19,Resolved,175.0,5
38304,5,79,5,2022-06-11,,Pending,,3
38305,4,74,3,2025-05-09,2025-08-10,Resolved,93.0,4
38306,8,60,1,2022-12-09,2023-04-03,Archived,115.0,6
38307,3,47,1,2022-05-30,2023-01-19,Archived,234.0,1
38308,24,5,2,2022-08-31,,Pending,,4
38309,47,59,4,2024-10-01,2024-10-08,Resolved,7.0,2
38310,46,74,2,2022-09-09,,Pending,,4
38311,29,13,1,2024-12-13,2025-04-29,Archived,137.0,4
38312,45,16,5,2024-02-28,,Pending,,3
38313,33,96,5,2025-06-16,2025-12-05,Resolved,172.0,10
38314,15,88,2,2024-11-06,2025-03-30,Resolved,144.0,4
38315,15,56,2,2023-02-01,2023-07-29,Resolved,178.0,3
38316,30,48,4,2023-01-19,2023-01-30,Resolved,11.0,2
38317,4,40,5,2024-05-19,2024-10-01,Resolved,135.0,4
38318,25,97,1,2025-03-26,2025-05-27,Resolved,62.0,1
38319,28,69,4,2021-05-29,,Pending,,5
38320,19,38,3,2025-07-10,2025-12-29,Resolved,172.0,2
38321,7,73,1,2024-11-28,2025-04-03,Resolved,126.0,3
38322,49,32,2,2022-08-07,2022-12-25,Archived,140.0,1
38323,44,75,1,2024-04-10,2024-09-12,Resolved,155.0,2
38324,27,24,1,2022-07-07,2022-09-09,Archived,64.0,3
38325,10,31,4,2022-01-12,,Pending,,3
38326,40,74,4,2022-04-30,2022-07-15,Resolved,76.0,6
38327,50,79,3,2024-07-25,2024-11-13,Resolved,111.0,5
38328,36,11,4,2024-09-28,2024-11-26,Resolved,59.0,1
38329,20,28,4,2023-07-30,2024-01-01,Archived,155.0,2
38330,7,98,4,2022-08-30,2022-10-05,Resolved,36.0,3
38331,13,52,4,2025-12-29,2026-04-11,Resolved,103.0,2
